airbnb_listing_id,adr,price_median,price_std,n_dates,first_date,last_date,period_days,occupancy_proxy,est_annual_revenue,est_revenue_observed_period
813090046454458015,388.45238095238096,390.0,20.450147884052896,84,2025-01-23,2025-04-20,88,0.9545454545454546,135340.3409090909,32630.0
815806026505024003,897.2121212121212,900.0,6.2975095940537,99,2025-01-27,2025-03-17,50,1.0,327482.42424242425,88824.0
816613605644920543,1969.5652173913043,2100.0,305.9909063724095,161,2025-01-08,2025-04-17,100,1.0,718891.304347826,317100.0
821574780923920105,611.9294117647058,600.0,30.87408692896812,85,2025-02-15,2025-04-20,65,1.0,223354.23529411762,52013.99999999999
821920276390293366,671.812,650.0,273.21216066249855,125,2025-01-09,2025-04-11,93,1.0,245211.38,83976.5
822365439954007216,723.4921052631579,730.5,222.8221493810785,190,2025-01-13,2025-04-20,98,1.0,264074.61842105264,137463.5
826063757882656916,620.9547619047619,516.0,137.1313818434959,210,2025-01-07,2025-04-19,103,1.0,226648.48809523808,130400.5
826617189908528565,477.73726861111106,400.0,161.84257671358017,144,2025-01-20,2025-04-20,91,1.0,174374.10304305554,68794.16668
828036946101813387,360.77185786885246,270.0,193.2410106167139,61,2025-03-01,2025-04-20,51,1.0,131681.72812213114,22007.08333
831740758559247685,805.1176470588235,800.0,17.36862661376704,102,2025-02-21,2025-03-31,39,1.0,293867.9411764706,82122.0
832123000813215722,518.5904977375566,490.0,74.23522779422326,221,2025-01-24,2025-04-20,87,1.0,189285.53167420815,114608.5
834645644371228115,300.0,300.0,0.0,38,2025-01-22,2025-02-28,38,1.0,109500.0,11400.0
836385234465202348,1167.754716981132,1040.0,627.9986246773043,106,2025-01-26,2025-03-31,65,1.0,426230.4716981132,123782.0
836415940545761422,521.5916666666667,490.0,102.23670157882401,60,2025-01-29,2025-04-07,69,0.8695652173913043,165548.65942028986,31295.5
837646263953285868,482.03105178571434,460.0,93.30401020766072,168,2025-01-18,2025-04-17,90,1.0,175941.33390178572,80981.2167
837846012155525926,411.3636363636364,400.0,93.54990980048375,44,2025-02-17,2025-04-05,48,0.9166666666666666,137635.41666666666,18100.0
839184834439414765,154.71428571428572,150.0,8.639912246295875,42,2025-01-31,2025-04-20,80,0.525,29647.125000000004,6498.0
840525492567265584,1269.0566037735848,1000.0,368.4066032754125,106,2025-02-16,2025-04-17,61,1.0,463205.66037735844,134520.0
841394344184198064,662.8202247191011,600.0,92.24467979211013,89,2025-01-21,2025-03-31,70,1.0,241929.38202247192,58991.0
844864653127085626,1048.6490809045226,1090.0,158.6898171209048,199,2025-01-12,2025-04-20,99,1.0,382756.91453015077,208681.1671
850675824952359571,805.128595049505,802.0,9.02479630648293,202,2025-01-10,2025-03-31,81,1.0,293871.9371930693,162635.9762
850931966820064700,812.6412221374046,720.0,187.15162541175673,131,2025-01-27,2025-04-20,84,1.0,296614.0460801527,106456.0001
856482117556875618,362.43243243243245,370.0,15.882451078226312,37,2025-03-22,2025-04-16,26,1.0,132287.83783783784,13410.0
859653300578357102,702.0,702.0,0.0,171,2025-01-28,2025-03-31,63,1.0,256230.0,120042.0
859925561562240250,792.8275862068965,704.0,173.95362045374483,29,2025-02-24,2025-03-31,36,0.8055555555555556,233113.3333333333,22992.0
863830918159371125,329.46268656716416,306.0,107.63720326172698,67,2025-01-31,2025-04-20,80,0.8375,100712.62499999999,22074.0
869504505210568410,1162.5,1250.0,128.895011736812,80,2025-01-23,2025-04-20,88,0.9090909090909091,385738.63636363635,93000.0
871084107630048364,453.93333333333334,450.0,42.66079328355358,135,2025-02-09,2025-04-20,71,1.0,165685.66666666666,61281.0
873125740517449213,488.8776683743842,446.0,159.5143454557978,203,2025-01-17,2025-04-20,94,1.0,178440.34895665024,99242.16668
873255393900331818,735.7227722772277,584.33335,318.15260710872093,202,2025-02-01,2025-04-20,79,1.0,268538.8118811881,148616.0
873260132509992833,402.7307692307692,400.0,13.92424559481106,26,2025-02-15,2025-02-27,13,1.0,146996.73076923078,10471.0
881204142086821328,584.21875,550.0,114.02208888256983,160,2025-01-28,2025-04-20,83,1.0,213239.84375,93475.0
883930877150990341,109.0,109.0,0.0,5,2025-04-02,2025-04-06,5,1.0,39785.0,545.0
892662939259281401,1500.0,1500.0,0.0,13,2025-01-11,2025-01-31,21,0.6190476190476191,338928.5714285714,19500.0
892721989592935461,378.7420634920635,350.0,80.41245510807347,126,2025-01-19,2025-04-16,88,1.0,138240.85317460317,47721.5
894985131313802009,679.443641618497,627.0,202.22558226427884,173,2025-02-07,2025-04-20,73,1.0,247996.92919075143,117543.74999999999
897144549301156856,1014.8863636363636,850.0,308.6043011583702,44,2025-01-07,2025-03-05,58,0.7586206896551724,281018.5344827586,44655.0
900757690500508426,653.2857142857143,795.0,179.08151457363064,119,2025-01-12,2025-04-17,96,1.0,238449.28571428574,77741.0
902324773092897293,1235.108695652174,1250.0,95.87879499680585,23,2025-01-09,2025-01-23,15,1.0,450814.6739130435,28407.5
904512525045117852,585.0823986915888,607.5,193.9752665511614,107,2025-01-24,2025-04-16,83,1.0,213555.0755224299,62603.81666
906701409648697471,577.4722222222222,598.0,141.3256886484204,144,2025-02-07,2025-04-20,73,1.0,210777.3611111111,83156.0
910707550951342167,2000.0,2000.0,0.0,2,2025-04-06,2025-04-07,2,1.0,730000.0,4000.0
910815231577364751,539.9087591240876,500.0,226.50608653828732,137,2025-01-13,2025-04-20,98,1.0,197066.69708029198,73967.5
911476333007658783,253.42391304347825,200.0,91.49063416175913,138,2025-01-27,2025-04-17,81,1.0,92499.72826086957,34972.5
912678193847993947,300.6363636363636,300.0,5.584068246522261,77,2025-01-08,2025-04-06,89,0.8651685393258427,94936.91011235955,23149.0
913929715874853789,974.0258795031056,899.0,175.80312526598505,161,2025-01-15,2025-04-20,96,1.0,355519.44601863355,156818.1666
914342944500490787,694.1150785714285,583.0,206.08955658560075,42,2025-02-24,2025-04-06,42,1.0,253352.0036785714,29152.8333
915332897455058900,1075.0036764705883,928.0,262.3247157934848,68,2025-01-31,2025-04-20,80,0.85,333519.890625,73100.25
916052715744473224,1174.344836734694,1150.0,70.25530905573419,147,2025-01-06,2025-02-28,54,1.0,428635.8654081633,172628.691
923133320997277084,427.07553956834533,550.0,136.6871880183588,139,2025-01-18,2025-04-16,89,1.0,155882.57194244605,59363.5
929120660817262874,745.7176470588236,699.0,129.73578799758863,255,2025-01-13,2025-04-20,98,1.0,272186.9411764706,190158.0
936216057908307884,382.29171318435755,392.0,108.05678580372117,179,2025-01-28,2025-04-20,83,1.0,139536.4753122905,68430.21666
939218400123538892,444.11764705882354,350.0,101.32807942097978,34,2025-02-22,2025-03-27,34,1.0,162102.9411764706,15100.0
939325387438995809,1394.9720670391062,1200.0,239.6799699169941,179,2025-01-10,2025-04-20,101,1.0,509164.8044692737,249700.0
939698664229028471,317.65340909090907,300.0,46.893640842473566,88,2025-01-23,2025-04-16,84,1.0,115943.49431818181,27953.499999999996
942057172413556286,100.0,100.0,0.0,39,2025-02-27,2025-04-06,39,1.0,36500.0,3900.0
944320965810800803,893.8373191304348,900.0,128.0010224114894,230,2025-01-24,2025-04-20,87,1.0,326250.6214826087,205582.5834
946451380352813662,1105.6377551020407,1100.0,20.86059016276329,49,2025-01-15,2025-04-20,96,0.5104166666666666,205982.61718749997,54176.24999999999
946609581890906389,413.45833342105266,396.16667,43.77421552238264,76,2025-02-25,2025-04-14,49,1.0,150912.29169868422,31422.83334
950059146531590785,469.05882352941177,397.0,113.92238069637331,17,2025-02-08,2025-03-10,31,0.5483870967741935,93887.41935483871,7974.0
956398979498945273,477.11764705882354,500.0,50.85843176443374,102,2025-03-07,2025-04-14,39,1.0,174147.9411764706,48666.0
956676934234107014,542.9516129032259,585.0,145.12113960857087,62,2025-01-27,2025-03-30,63,0.9841269841269841,195031.66666666666,33663.0
957349094500016515,677.6940639269407,699.0,149.13768771103437,219,2025-01-25,2025-04-20,86,1.0,247358.33333333334,148415.0
963040775940890055,714.8837204651163,644.0,271.175575619113,215,2025-01-12,2025-04-20,99,1.0,260932.55796976745,153699.9999
963916345061155113,1360.827143809524,1460.0,408.51802122762194,105,2025-02-01,2025-03-31,59,1.0,496701.9074904762,142886.8501
964579064376617710,853.2486486486487,743.0,372.8209666367018,185,2025-01-31,2025-04-20,80,1.0,311435.75675675675,157851.0
965258538716677226,624.6976744186046,590.0,49.1832275972306,86,2025-01-08,2025-04-05,88,0.9772727272727273,222832.5,53723.99999999999
965310801955633109,498.24074074074076,500.0,103.50154111467364,162,2025-02-05,2025-04-20,75,1.0,181857.87037037036,80715.0
966687088388761169,793.5741176470588,850.0,84.16754263359617,255,2025-01-14,2025-04-20,97,1.0,289654.55294117646,202361.4
968213956640500474,512.0744047321429,498.0,129.7436664432213,224,2025-01-14,2025-04-17,94,1.0,186907.15772723214,114704.66666
970445468070597218,570.0,570.0,0.0,2,2025-01-07,2025-01-08,2,1.0,208050.0,1140.0
973272705231391942,301.1111111111111,240.0,79.72173828734263,45,2025-02-15,2025-03-31,45,1.0,109905.55555555555,13549.999999999998
978095320445301654,908.1928580952382,900.0,147.52715891590157,210,2025-01-14,2025-04-20,97,1.0,331490.39320476196,190720.5002
978244263452010977,516.4404761904761,480.0,109.84158788260227,126,2025-01-13,2025-04-17,95,1.0,188500.7738095238,65071.49999999999
978410400232267791,396.317204516129,400.0,13.592777856517491,31,2025-03-01,2025-03-31,31,1.0,144655.77964838708,12285.83334
980310639590708922,664.452167264574,594.0,215.09321024003285,223,2025-01-10,2025-04-20,101,1.0,242525.0410515695,148172.8333
980365989956218871,1528.623287671233,1582.0,212.34026317874537,73,2025-01-21,2025-04-06,76,0.9605263157894737,535923.2565789474,111589.5
982642009007231841,275.12952902173913,238.0,86.73182545059989,92,2025-01-27,2025-04-07,71,1.0,100422.27809293478,25311.91667
983188724209547131,905.6380471717172,1000.0,242.5343794683296,198,2025-01-27,2025-04-17,81,1.0,330557.8872176768,179316.33334
984846668146064982,1021.6103728476822,974.3333,134.91611126681983,151,2025-01-15,2025-03-08,53,1.0,372887.786089404,154263.1663
985445004274818605,165.11016949152543,150.0,23.33287376742606,59,2025-01-26,2025-04-17,82,0.7195121951219512,43361.55487804878,9741.5
985716714802993034,425.144927826087,500.0,141.8425546166523,115,2025-03-04,2025-04-20,48,1.0,155177.89865652175,48891.6667
986245345084467584,866.7727272727273,800.0,133.64376428111157,231,2025-01-25,2025-04-20,86,1.0,316372.04545454547,200224.5
986407426689940399,293.35,300.0,45.51642505178705,100,2025-01-18,2025-04-17,90,1.0,107072.75000000001,29335.000000000004
986565062867231257,239.26966292134833,230.0,19.270068668170225,89,2025-01-07,2025-04-07,91,0.978021978021978,85414.01098901099,21295.0
991407580891691701,683.7247944444445,627.0,207.6290811098849,162,2025-01-20,2025-04-20,91,1.0,249559.54997222222,110763.4167
995680028058206783,3520.4071856287424,3500.0,106.02898874402126,167,2025-01-07,2025-04-20,104,1.0,1284948.622754491,587908.0
996227938456591020,333.5342465753425,350.0,81.49796899169752,73,2025-01-28,2025-04-20,83,0.8795180722891566,107072.53012048193,24348.0
999226382307972271,466.67180616740086,500.0,126.95151502125663,227,2025-01-20,2025-04-20,91,1.0,170335.2092511013,105934.5
1002341236260011015,351.85185185185185,350.0,9.531293854649313,54,2025-01-30,2025-04-20,81,0.6666666666666666,85617.28395061727,19000.0
1002785860497857801,600.1641414141415,600.0,126.99597010681381,198,2025-01-23,2025-04-20,88,1.0,219059.91161616164,118832.50000000001
1004496327455456339,402.64953271028037,380.0,124.95980978223949,214,2025-01-10,2025-04-19,100,1.0,146967.07943925232,86167.0
1004910078575857573,765.4794520547945,750.0,67.74935620625669,73,2025-01-19,2025-03-16,57,1.0,279400.0,55880.0
1005860682746801029,399.3671875,385.0,37.403207596197596,128,2025-01-30,2025-04-20,81,1.0,145769.0234375,51119.0
1005958896607152946,249.7826086956522,240.0,51.40852534396472,161,2025-01-10,2025-03-31,81,1.0,91170.65217391305,40215.0
1006396584243125090,574.9787653846154,601.0,190.6503383915794,208,2025-01-17,2025-04-20,94,1.0,209867.2493653846,119595.5832
1008029204257210230,321.6753278651685,315.0,25.494803147424413,178,2025-01-21,2025-03-31,70,1.0,117411.49467078652,57258.20836
1011115904222911872,809.5878269607844,700.0,456.5752198811395,204,2025-01-14,2025-04-17,94,1.0,295499.5568406863,165155.9167
1011714999685071594,556.5263157894736,557.0,3.576237364075621,57,2025-03-24,2025-04-20,28,1.0,203132.1052631579,31721.999999999996
1014245162199655907,572.6712962962963,600.0,44.14099976196909,108,2025-03-06,2025-04-17,43,1.0,209025.02314814815,61848.5
1015691857467598452,1272.4363636363637,1296.0,84.39514282846913,165,2025-01-20,2025-03-31,71,1.0,464439.27272727276,209952.0
1016100494032497541,370.6923076923077,369.0,69.38305262820303,78,2025-01-07,2025-04-06,90,0.8666666666666667,117262.33333333334,28914.0
1019041007385326527,675.8255813953489,575.0,266.9830983530635,43,2025-02-17,2025-04-07,50,0.86,212141.65000000002,29060.5
1019453731090411731,452.88211385365855,380.0,91.69781592365774,205,2025-01-26,2025-04-20,85,1.0,165301.97155658537,92840.83334
1019756845213291605,173.32638888888889,179.0,10.680831175565858,72,2025-01-23,2025-04-20,88,0.8181818181818182,51761.56250000001,12479.5
1021217453140595481,398.82608695652175,330.0,104.04834439343325,46,2025-01-07,2025-04-06,90,0.5111111111111111,74403.22222222222,18346.0
1023885231203292759,520.7996715270937,490.0,78.37891618201523,203,2025-01-26,2025-04-20,85,1.0,190091.88010738918,105722.33332000002
1024067179174522246,215.5504762857143,200.0,36.809452028425916,70,2025-01-26,2025-04-05,70,1.0,78675.92384428572,15088.53334
1025356251415331533,368.675,350.0,42.23465941257494,80,2025-01-17,2025-04-20,94,0.851063829787234,114524.5744680851,29494.0
1028988415727336651,561.97619,570.0,104.74579712122954,70,2025-01-17,2025-04-06,80,0.875,179481.14568125,39338.3333
1030981527494824971,297.9887389189189,250.0,74.96606588545805,74,2025-02-07,2025-04-08,61,1.0,108765.8897054054,22051.16668
1031938290013047428,660.0380184331797,627.0,202.72339071457563,217,2025-01-15,2025-04-20,96,1.0,240913.87672811057,143228.25
1032037416009523135,550.7972972972973,556.0,12.281116635950736,37,2025-01-24,2025-03-05,41,0.9024390243902439,181427.25609756098,20379.5
1033202997223117530,1938.8908034482758,1800.0,280.5163532458585,29,2025-01-23,2025-03-15,52,0.5576923076923077,394676.13758653845,56227.8333
1034873975277447845,880.3985258503401,732.0,406.1197256628887,147,2025-01-19,2025-04-20,92,1.0,321345.4619353741,129418.5833
1035628196408986358,1025.3398686274509,941.0,264.30123296944026,102,2025-01-31,2025-04-20,80,1.0,374249.05204901955,104584.66659999998
1036955655225647222,463.07142857142856,500.0,56.02337023441521,70,2025-01-13,2025-04-07,85,0.8235294117647058,139193.82352941175,32415.0
1037004838842410100,310.7857142857143,330.0,96.30361651891296,35,2025-01-28,2025-03-31,63,0.5555555555555556,63020.43650793651,10877.5
1037047027853581998,1035.8394736842106,890.0,285.6569716865393,95,2025-01-08,2025-03-31,83,1.0,378081.40789473685,98404.75
1039235354309448898,204.4973544973545,150.0,89.28430709236699,189,2025-01-21,2025-04-17,87,1.0,74641.5343915344,38650.0
1042032092670718662,411.5138888888889,402.0,34.6379638081717,72,2025-01-27,2025-04-11,75,0.96,144194.46666666667,29629.0
1043497443334655968,870.8373023809525,870.0,3.7974655452113786,42,2025-03-06,2025-04-20,46,0.9130434782608695,290215.99664130434,36575.1667
1043599286749467076,501.05645161290323,402.25,220.56167318690214,62,2025-01-29,2025-03-31,62,1.0,182885.60483870967,31065.5
1044223371798078486,801.0714285714286,800.0,173.4368967170975,70,2025-01-07,2025-04-06,90,0.7777777777777778,227415.27777777778,56075.0
1044458170286255125,1013.1986724637682,1100.0,175.61194764959495,138,2025-02-12,2025-04-16,64,1.0,369817.5154492754,139821.4168
1045077329214831775,800.0,800.0,0.0,31,2025-03-20,2025-04-19,31,1.0,292000.0,24800.0
1045459185575382038,550.9274193548387,550.0,159.6642060022645,248,2025-01-12,2025-04-20,99,1.0,201088.50806451612,136630.0
1045520246239520927,951.4561493243244,953.57145,47.89249800746636,148,2025-01-30,2025-04-20,81,1.0,347281.4945033784,140815.5101
1045592510645908121,502.9846153846154,500.0,22.251750147244255,65,2025-01-09,2025-04-06,88,0.7386363636363636,135605.79545454547,32694.0
1045916135727198441,688.6816673333334,650.0,120.94092695699133,150,2025-02-21,2025-04-20,59,1.0,251368.8085766667,103302.2501
1046547202929220520,415.1524942857143,412.5,57.21516814490788,147,2025-01-29,2025-04-20,82,1.0,151530.66041428572,61027.41666
1047723626454445067,1637.7726156133829,1750.0,138.00224543718696,269,2025-01-07,2025-04-20,104,1.0,597787.0046988848,440560.8336
1048804459244346908,709.6292682926829,700.0,71.0924496277194,205,2025-01-07,2025-04-20,104,1.0,259014.68292682926,145474.0
1049417084065072931,646.25,647.25,38.4157787741382,18,2025-01-20,2025-01-31,12,1.0,235881.25,11632.5
1050857413300266721,673.5866666666667,575.0,212.64944012338114,150,2025-01-15,2025-04-02,78,1.0,245859.13333333336,101038.0
1052110098791057231,673.7920792079208,575.0,267.1280523206682,101,2025-01-08,2025-04-20,103,0.9805825242718447,241158.68932038834,68053.0
1052490589225547467,709.3215994252873,719.125,50.32397840536842,174,2025-02-13,2025-04-20,67,1.0,258902.38379022988,123421.9583
1053030252161966865,276.72289156626505,280.0,22.773172734929314,83,2025-01-28,2025-04-20,83,1.0,101003.85542168675,22968.0
1053132609735844516,956.060606060606,1000.0,203.53615148695627,33,2025-02-27,2025-03-09,11,1.0,348962.1212121212,31550.0
1053425333694349352,195.72916666666666,185.0,36.48067957521493,48,2025-01-13,2025-04-07,85,0.5647058823529412,40343.23529411764,9395.0
1053522951026570547,670.247275,659.55,162.9234364598277,208,2025-01-25,2025-04-20,86,1.0,244640.25537499998,139411.4332
1053625763515857065,494.7997694444445,450.0,150.03646060487506,72,2025-02-05,2025-04-20,75,0.96,173377.83921333333,35625.5834
1053851019443958006,575.9787374485596,520.0,103.92174779385626,243,2025-01-21,2025-04-20,90,1.0,210232.23916872428,139962.8332
1054265461023254222,534.0240963855422,500.0,133.52611601581708,166,2025-01-11,2025-04-16,96,1.0,194918.7951807229,88648.0
1055163452693752832,557.5115606936416,500.0,112.0965498732245,173,2025-01-22,2025-04-20,89,1.0,203491.7196531792,96449.5
1056816282920055514,564.56410295858,540.0,65.7941619535606,169,2025-01-11,2025-03-31,80,1.0,206065.89757988168,95411.33340000002
1056827534457537585,359.8315603829787,349.0,63.41270901376394,235,2025-01-19,2025-04-20,92,1.0,131338.51953978723,84560.41669
1057137469420115073,720.0122282608696,575.0,296.93707623057594,184,2025-01-08,2025-04-20,103,1.0,262804.4633152174,132482.25
1057964852411462810,342.8186274509804,300.0,78.51584475702839,204,2025-02-03,2025-04-20,77,1.0,125128.79901960785,69935.0
1058193595817353204,394.5561797752809,400.0,57.36919104096367,89,2025-02-09,2025-04-20,71,1.0,144013.00561797753,35115.5
1058777213156843238,443.0851063829787,360.0,123.38202070896537,47,2025-02-02,2025-04-16,74,0.6351351351351351,102717.90540540538,20825.0
1060712994513047104,448.09973404255317,427.0,87.16852281422449,188,2025-01-11,2025-04-20,100,1.0,163556.4029255319,84242.75
1062221285605590578,589.3841266666666,500.0,119.24870708373881,135,2025-01-13,2025-04-20,98,1.0,215125.2062333333,79566.8571
1062615116593634676,441.02,400.0,57.96208781747837,150,2025-01-15,2025-04-20,96,1.0,160972.3,66153.0
1063807278503566143,486.825,485.0,102.24563775658875,160,2025-01-29,2025-04-17,79,1.0,177691.125,77892.0
1066545050089987954,471.7204301075269,400.0,95.40382060357938,186,2025-01-14,2025-04-20,97,1.0,172177.95698924732,87740.0
1067320906990424780,614.2532051282051,538.25,150.02640086798993,156,2025-02-12,2025-04-20,68,1.0,224202.41987179485,95823.5
1070343877574441166,317.5,300.0,99.04623289151385,33,2025-01-13,2025-04-17,95,0.3473684210526316,40255.65789473685,10477.5
1074031328011239995,1856.7724719101125,2000.0,316.8621805159347,178,2025-01-08,2025-04-19,102,1.0,677721.9522471911,330505.5
1074829679064875721,749.0,749.0,0.0,6,2025-04-01,2025-04-06,6,1.0,273385.0,4494.0
1075444278753674442,600.4666666666667,650.0,94.33152370038535,45,2025-01-30,2025-04-07,68,0.6617647058823529,145039.1911764706,27021.0
1075503699104403085,995.968115942029,800.0,237.7106981759139,69,2025-02-11,2025-04-20,69,1.0,363528.3623188406,68721.8
1077396104359577731,603.0213666666666,600.0,47.45814001490008,39,2025-02-11,2025-04-07,56,0.6964285714285714,153285.87775892855,23517.8333
1081972140987250431,672.408950617284,586.0,229.15670706864358,162,2025-01-30,2025-04-20,81,1.0,245429.26697530865,108930.25
1082133757143221839,1211.253336,1200.0,31.650005185187577,25,2025-01-27,2025-02-12,17,1.0,442107.46764,30281.3334
1082746592587689161,591.6477272727273,390.0,232.6333970791276,44,2025-01-09,2025-03-31,82,0.5365853658536586,115876.37195121951,26032.5
1083196219974177016,333.7543859649123,315.0,22.52084804112021,57,2025-01-20,2025-04-06,77,0.7402597402597403,90178.7012987013,19024.0
1083301106167776779,481.6901408450704,477.0,46.657901351767926,71,2025-03-06,2025-04-16,42,1.0,175816.9014084507,34200.0
1083424325445690046,602.6234574074074,550.0,84.89449200251975,54,2025-02-12,2025-04-06,54,1.0,219957.5619537037,32541.666699999998
1083633025910461931,314.1304347826087,310.0,77.01590274327971,46,2025-02-11,2025-04-06,55,0.8363636363636363,95895.45454545454,14450.0
1084601543056055517,1357.079365079365,1400.0,62.48259153357569,63,2025-02-04,2025-04-07,63,1.0,495333.9682539682,85496.0
1085437829031467755,690.3572514285714,600.0,213.1958407382979,77,2025-02-25,2025-04-20,55,1.0,251980.39677142858,53157.50836
1086855144095843601,493.20833323529416,490.0,249.71697639854906,68,2025-01-23,2025-03-31,68,1.0,180021.04163088236,33538.16666
1088251024341369589,612.5,600.0,42.534815461170034,20,2025-01-25,2025-02-07,14,1.0,223562.5,12250.0
1091408953130822622,310.625,280.0,58.47007781763252,48,2025-01-13,2025-04-07,85,0.5647058823529412,64025.294117647056,14910.0
1100720037663116812,1099.7048387096775,980.0,337.95731981256296,155,2025-01-20,2025-04-15,86,1.0,401392.2661290323,170454.25
1100991386372756521,826.0555555555555,800.0,124.60239908388219,252,2025-01-13,2025-04-20,98,1.0,301510.27777777775,208166.0
1111626053814730010,716.0726744186046,612.0,232.8516954741866,172,2025-01-31,2025-04-20,80,1.0,261366.5261627907,123164.49999999999
1124052077567202180,880.2608695652174,700.0,240.6387744376328,23,2025-03-26,2025-04-16,22,1.0,321295.2173913043,20246.0
1125970477826966385,634.6628350574713,575.0,197.37891801251905,174,2025-01-08,2025-04-20,103,1.0,231651.93479597702,110431.3333
1131810056799937593,775.5664251207729,680.0,224.73970811510603,207,2025-01-20,2025-04-20,91,1.0,283081.74516908213,160542.25
1137698308528017474,707.5915401515151,650.25,222.03773174608156,132,2025-02-03,2025-04-20,77,1.0,258270.91215530303,93402.0833
1139831117529014384,625.9906103286385,610.0,147.6803659172604,213,2025-01-24,2025-04-20,87,1.0,228486.57276995305,133336.0
1147824179020677628,466.3407079646018,440.0,92.46175042876624,113,2025-01-21,2025-04-19,89,1.0,170214.35840707965,52696.5
1153493820067017135,405.34953680555554,396.25,57.81678700157656,144,2025-02-06,2025-04-20,74,1.0,147952.58093402776,58370.3333
1153552657765472365,393.9679492307692,344.75,88.87896175333621,78,2025-02-04,2025-04-20,76,1.0,143798.30146923076,30729.500039999995
1161796266594364332,460.5263157894737,450.0,42.16745052000465,38,2025-02-27,2025-04-16,49,0.7755102040816326,130357.14285714286,17500.0
1161927707286622818,235.59095211764708,246.0,28.21006824607117,85,2025-01-14,2025-04-17,94,0.9042553191489362,77757.54563244681,20025.23093
1163772289534164479,1810.4795321637428,1700.0,265.66695402506554,171,2025-01-09,2025-04-20,102,1.0,660825.0292397661,309592.0
1171049670344322120,678.1803278688525,599.0,137.94074913970869,61,2025-02-19,2025-04-20,61,1.0,247535.81967213115,41369.0
1173260792743932663,1113.5992936170212,1109.0,108.08025416393815,94,2025-01-25,2025-03-05,40,1.0,406463.74217021273,104678.3336
1174263938200349649,568.8507665271966,500.0,181.16784499200136,239,2025-01-13,2025-04-20,98,1.0,207630.52978242675,135955.3332
1179103047052148475,686.2233009708738,640.5,107.0038648778664,103,2025-01-29,2025-04-20,82,1.0,250471.50485436892,70681.0
1181723518413479765,524.3837209302326,450.0,135.8449088530222,86,2025-01-25,2025-04-20,86,1.0,191400.0581395349,45097.0
1181933658424522281,387.0681425,374.16667,45.972873614044516,192,2025-01-19,2025-04-20,92,1.0,141279.8720125,74317.08336
1181944920258781413,391.5123458333333,374.5,50.849765564676744,216,2025-01-15,2025-04-20,96,1.0,142902.00622916667,84566.6667
1181971107577983158,388.1420835,372.0,48.50298836800274,200,2025-01-16,2025-04-20,95,1.0,141671.8604775,77628.4167
1182018398755268829,711.1587078651686,644.0,148.63254957059442,178,2025-01-14,2025-04-20,97,1.0,259572.92837078654,126586.25000000001
1182028381058524086,608.5751176056339,598.75,111.86817807592239,142,2025-01-14,2025-04-20,97,1.0,222129.91792605637,86417.6667
1182040498646675653,721.9340490797546,644.0,174.89062512697333,163,2025-01-13,2025-04-16,94,1.0,263505.9279141104,117675.25
1182043782165637473,597.9548614583333,592.33335,121.81403991459536,192,2025-01-19,2025-04-20,92,1.0,218253.52443229166,114807.3334
1182070530301053205,598.0665712643678,575.0,120.76085147171362,174,2025-01-15,2025-04-20,96,1.0,218294.29851149424,104063.58339999999
1182188163181410725,934.5365853658536,850.0,383.73774786801147,82,2025-01-24,2025-04-20,87,0.9425287356321839,321502.0689655172,76632.0
1183418487997408853,597.14895875,575.0,127.18734334861084,160,2025-01-29,2025-04-20,82,1.0,217959.36994375,95543.8334
1184078920130796920,414.3142857142857,407.5,107.18821220842766,70,2025-02-05,2025-04-19,74,0.9459459459459459,143050.4054054054,29002.0
1184152596221501552,598.165821319797,601.0,115.58956367695056,197,2025-01-22,2025-04-20,89,1.0,218330.52478172592,117838.66680000002
1187061700423806804,608.5170071428572,608.0,117.96469385515029,196,2025-01-12,2025-04-20,99,1.0,222108.7076071429,119269.33340000002
1187558666042801587,648.9082840236687,564.0,208.2884522380642,169,2025-01-23,2025-04-20,88,1.0,236851.52366863907,109665.5
1187772975255244525,397.9529414117647,384.0,45.60229333338441,170,2025-01-28,2025-04-20,83,1.0,145252.82361529412,67652.00004
1188323084225041810,601.8693691891892,599.5,120.78535666827662,185,2025-01-10,2025-04-20,101,1.0,219682.31975405407,111345.83330000001
1188339469325210376,604.3319897849462,601.0,117.75975271937149,186,2025-01-12,2025-04-20,99,1.0,220581.1762715054,112405.7501
1188476386889166335,599.7974958549223,607.0,110.13839806443043,193,2025-01-10,2025-04-20,101,1.0,218926.08598704665,115760.9167
1189331897618015345,719.632447826087,693.0,130.75471902490236,207,2025-01-11,2025-04-20,100,1.0,262665.84345652175,148963.9167
1191261348067720296,702.053075,644.0,141.42037955778127,168,2025-01-17,2025-04-20,94,1.0,256249.372375,117944.91660000001
1191386301072209798,593.15463,600.0,98.1156445563046,180,2025-01-19,2025-04-17,89,1.0,216501.43995,106767.8334
1192836728602105901,594.9351857142857,600.0,113.74673691675756,189,2025-01-14,2025-04-20,97,1.0,217151.34278571428,112442.75009999999
1193347652334673191,959.2254437869823,1025.0,406.6745110677573,169,2025-02-02,2025-04-15,73,1.0,350117.28698224854,162109.1
1193414131980072087,686.7645825,627.0,128.28328745219437,160,2025-01-11,2025-04-20,100,1.0,250669.0726125,109882.3332
1193496259129259761,720.6557312217194,723.0,129.70559937845812,221,2025-01-22,2025-04-20,89,1.0,263039.34189592756,159264.9166
